SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FT_PCT,FG3_PCT,PLUS_MINUS,IS_HOME,LAST5_PTS,LAST5_REB,LAST5_AST,LAST5_STL,LAST5_BLK,LAST5_TOV,LAST5_FG_PCT,LAST5_FT_PCT,LAST5_FG3_PCT,LAST5_PLUS_MINUS
22021,0022100605,2022-01-09 00:00:00,1610612757,24,1445,1,103,48,26,6,5,17,0.42,0.8,0.425,15,1,111.4,45.4,22.2,7.2,3.4,9.6,0.4252000000000001,0.7474000000000001,0.3854,-12.4
22021,0022100597,2022-01-09 00:00:00,1610612746,12,725,1,106,47,24,5,4,13,0.478,0.857,0.364,13,1,105.8,41.2,21.6,7.4,5.8,14.2,0.44820000000000004,0.8320000000000001,0.3402,-10.8
22021,0022100598,2022-01-09 00:00:00,1610612764,29,1703,1,102,54,23,1,6,13,0.409,0.792,0.379,2,0,117.2,44.6,25.0,7.6,5.2,13.0,0.4880000000000001,0.8256,0.30019999999999997,1.6
22021,0022100606,2022-01-09 00:00:00,1610612763,14,825,1,127,47,33,10,10,14,0.547,0.688,0.367,8,0,117.4,56.2,26.0,8.2,8.8,12.2,0.46959999999999996,0.6686,0.3266,15.2
22021,0022100604,2022-01-09 00:00:00,1610612739,5,298,0,82,42,21,9,3,19,0.427,0.611,0.292,-14,0,107.8,46.0,24.6,4.0,4.8,11.0,0.47640000000000005,0.6732,0.3134,-1.4
22021,0022100603,2022-01-09 00:00:00,1610612741,4,237,0,99,39,23,8,3,7,0.433,0.769,0.333,-14,0,118.2,43.4,25.6,9.0,4.4,13.8,0.49420000000000003,0.8248,0.4418,5.8
22021,0022100599,2022-01-09 00:00:00,1610612740,18,1070,0,101,35,20,5,5,13,0.453,0.84,0.364,-4,0,107.2,47.0,24.2,6.8,5.2,13.4,0.4178,0.7412000000000001,0.3114,-7.6
22021,0022100601,2022-01-09 00:00:00,1610612760,20,1196,0,95,41,29,9,7,9,0.432,0.833,0.237,-4,1,94.6,46.4,21.4,8.8,3.8,14.2,0.3986,0.7744,0.31,-10.0
22021,0022100608,2022-01-10 00:00:00,1610612765,8,520,1,126,39,30,9,7,12,0.516,0.917,0.514,10,1,105.6,46.8,24.2,8.8,3.8,14.8,0.4274,0.6876,0.30779999999999996,-8.8
22021,0022100611,2022-01-10 00:00:00,1610612739,5,314,1,109,48,29,6,8,17,0.494,0.867,0.294,1,0,105.6,45.6,24.8,5.0,4.8,12.2,0.4774,0.665,0.3146,-0.8
22021,0022100610,2022-01-10 00:00:00,1610612752,19,1156,1,111,49,23,7,9,15,0.488,0.75,0.406,15,1,94.4,42.2,17.4,7.8,2.4,12.6,0.4236000000000001,0.6294,0.3194,-8.2
22021,0022100486,2022-01-10 00:00:00,1610612751,1,81,0,108,42,23,9,6,15,0.462,0.8,0.375,-6,0,115.8,46.4,26.2,9.6,5.8,14.6,0.4782,0.8718,0.27379999999999993,-4.0
22021,0022100609,2022-01-10 00:00:00,1610612754,11,640,0,98,47,22,10,6,20,0.383,0.882,0.297,-3,0,110.0,40.0,25.0,5.6,5.8,14.0,0.46699999999999997,0.7697999999999999,0.3448,-2.4
22021,0022100608,2022-01-10 00:00:00,1610612762,28,1632,0,116,40,23,9,4,16,0.512,0.773,0.333,-10,0,113.4,42.2,21.2,5.8,3.0,14.2,0.46819999999999995,0.8224,0.4044,-3.2
22021,0022100611,2022-01-10 00:00:00,1610612758,25,1484,0,108,43,20,10,3,12,0.429,0.727,0.467,-1,1,106.0,44.8,23.6,5.0,2.8,13.8,0.45519999999999994,0.7779999999999999,0.3612,-7.4
22021,0022100609,2022-01-10 00:00:00,1610612738,2,155,1,101,53,17,10,6,20,0.398,0.821,0.286,3,1,108.0,44.2,24.0,6.8,8.8,15.0,0.47759999999999997,0.8943999999999999,0.36879999999999996,7.8
22021,0022100610,2022-01-10 00:00:00,1610612759,26,1527,0,96,43,19,7,7,10,0.411,0.667,0.276,-15,0,107.6,45.8,26.4,7.6,5.0,16.4,0.4328,0.7852,0.3296,-9.0
22021,0022100607,2022-01-10 00:00:00,1610612749,16,931,0,99,48,25,7,2,20,0.44,0.75,0.302,-4,0,116.0,47.6,22.4,8.2,4.2,13.2,0.45020000000000004,0.8061999999999999,0.3668,2.4
22021,0022100711,2022-01-10 00:00:00,1610612755,22,1286,1,111,47,23,14,7,15,0.457,0.833,0.286,20,0,118.4,46.0,26.4,7.6,4.6,12.0,0.4812,0.7922,0.41500000000000004,12.4
22021,0022100486,2022-01-10 00:00:00,1610612757,24,1422,1,114,47,23,8,9,15,0.465,0.731,0.395,6,1,111.0,46.0,22.8,7.2,3.8,10.8,0.4252000000000001,0.7657999999999999,0.40040000000000003,-6.4
22021,0022100607,2022-01-10 00:00:00,1610612766,3,218,1,103,48,23,12,3,14,0.396,0.875,0.295,4,1,118.0,45.0,30.0,10.4,5.0,13.8,0.499,0.5962,0.37499999999999994,1.6
22021,0022100711,2022-01-10 00:00:00,1610612745,10,630,0,91,39,18,8,7,21,0.39,0.667,0.31,-20,1,113.4,42.2,21.6,7.4,3.8,15.2,0.44420000000000004,0.736,0.3346,-14.4
22021,0022100616,2022-01-11 00:00:00,1610612743,7,417,0,85,56,24,4,2,20,0.4,0.85,0.121,-2,0,108.4,45.8,28.2,6.0,4.0,15.8,0.4888,0.7694,0.3146,1.4
22021,0022100612,2022-01-11 00:00:00,1610612760,20,1188,0,118,41,23,5,1,5,0.48,0.867,0.282,-4,0,94.2,45.6,23.4,9.4,5.0,13.6,0.4058,0.766,0.3174,-7.2
22021,0022100613,2022-01-11 00:00:00,1610612761,27,1618,0,95,47,15,11,3,16,0.404,0.6,0.216,-4,1,118.6,46.8,23.8,9.8,5.4,13.2,0.45840000000000003,0.7973999999999999,0.388,12.8
22021,0022100415,2022-01-11 00:00:00,1610612765,8,468,0,87,41,17,9,7,18,0.337,0.778,0.171,-46,0,107.4,42.0,26.6,8.2,4.0,13.0,0.44939999999999997,0.7134,0.3592,-7.0
22021,0022100614,2022-01-11 00:00:00,1610612763,14,850,1,116,49,30,11,8,11,0.44,0.778,0.412,8,1,119.2,54.0,27.0,8.8,8.6,13.0,0.483,0.6811999999999999,0.323,14.2
22021,0022100614,2022-01-11 00:00:00,1610612744,9,535,0,108,45,25,8,5,17,0.427,0.862,0.361,-8,0,102.4,45.2,28.8,11.8,4.8,14.6,0.4516,0.7667999999999999,0.3056,1.2
22021,0022100615,2022-01-11 00:00:00,1610612750,17,1003,0,125,32,27,11,4,13,0.488,0.742,0.462,-3,0,119.8,50.4,30.8,10.2,6.2,16.6,0.48760000000000003,0.7642,0.3276,13.8
22021,0022100613,2022-01-11 00:00:00,1610612756,23,1360,1,99,39,25,10,2,20,0.473,0.818,0.344,4,0,114.0,46.0,26.8,9.4,3.8,12.4,0.4494000000000001,0.8670000000000002,0.4024,5.2
22021,0022100415,2022-01-11 00:00:00,1610612741,4,268,1,133,61,33,13,4,18,0.543,0.789,0.529,46,1,111.8,43.0,22.6,8.8,3.8,12.2,0.457,0.8240000000000001,0.41740000000000005,0.2
22021,0022100615,2022-01-11 00:00:00,1610612740,18,1090,1,128,38,33,6,1,21,0.553,0.757,0.485,3,1,105.8,45.2,23.4,7.2,4.6,13.4,0.4184,0.7554000000000001,0.2954,-9.2
22021,0022100612,2022-01-11 00:00:00,1610612764,29,1731,1,122,42,29,3,7,8,0.54,0.739,0.333,4,1,115.6,46.0,24.2,6.4,4.8,14.0,0.4698000000000001,0.8545999999999999,0.31399999999999995,-1.4
22021,0022100616,2022-01-11 00:00:00,1610612746,12,732,1,87,31,23,12,4,9,0.405,0.75,0.294,2,1,105.4,43.2,21.0,7.2,5.2,14.2,0.4464,0.8244,0.32480000000000003,-6.6
22021,0022100626,2022-01-12 00:00:00,1610612747,13,778,0,116,45,25,6,3,9,0.429,0.667,0.34,-9,0,124.4,41.4,26.8,9.0,6.0,10.0,0.4974,0.7988000000000001,0.3926,10.8
22021,0022100620,2022-01-12 00:00:00,1610612764,29,1732,1,112,42,26,6,4,10,0.524,0.762,0.323,6,1,116.2,45.8,24.8,5.2,5.6,13.2,0.4720000000000001,0.8408000000000001,0.3362,-0.4
22021,0022100621,2022-01-12 00:00:00,1610612748,15,870,1,115,54,28,7,4,15,0.478,0.929,0.356,24,0,115.8,48.0,26.6,5.6,3.0,13.8,0.453,0.8720000000000001,0.413,6.0
22021,0022100624,2022-01-12 00:00:00,1610612739,5,317,1,111,50,28,6,3,15,0.531,0.824,0.367,20,0,103.8,46.0,25.2,6.0,4.8,13.8,0.462,0.7218,0.3094,0.0
22021,0022100623,2022-01-12 00:00:00,1610612745,10,605,1,128,48,23,5,7,14,0.549,0.688,0.444,4,0,109.4,42.8,21.2,7.0,4.4,15.8,0.4351999999999999,0.6944,0.3204,-15.8
22021,0022100618,2022-01-12 00:00:00,1610612754,11,669,0,100,37,27,6,5,12,0.465,0.65,0.194,-19,1,108.4,38.4,24.8,6.2,5.4,14.6,0.45999999999999996,0.7944,0.35259999999999997,-2.6
22021,0022100623,2022-01-12 00:00:00,1610612759,26,1547,0,124,43,27,10,5,9,0.434,0.778,0.37,-4,1,103.6,44.8,24.2,7.4,5.8,15.0,0.43260000000000004,0.7758,0.32480000000000003,-11.8
22021,0022100624,2022-01-12 00:00:00,1610612762,28,1658,0,91,32,11,7,2,7,0.4,0.636,0.34,-20,1,113.4,41.2,22.0,6.2,3.8,14.8,0.48360000000000003,0.8198000000000001,0.4074,-3.8
22021,0022100618,2022-01-12 00:00:00,1610612738,2,126,1,119,37,23,6,5,13,0.513,0.84,0.474,19,0,103.6,44.6,21.8,7.6,8.6,15.4,0.4488,0.8816,0.352,5.4
22021,0022100625,2022-01-12 00:00:00,1610612751,1,61,1,138,41,35,11,4,10,0.563,0.821,0.531,26,0,114.2,43.4,25.6,9.6,6.6,14.6,0.484,0.8638,0.2822,-4.4
22021,0022100622,2022-01-12 00:00:00,1610612752,19,1137,1,108,54,24,5,4,9,0.467,0.8,0.444,23,1,100.6,42.4,19.6,8.0,3.6,13.6,0.44720000000000004,0.6704,0.36160000000000003,-2.2
22021,0022100622,2022-01-12 00:00:00,1610612742,6,366,0,85,39,16,6,2,13,0.41,0.684,0.216,-23,0,108.0,45.0,27.0,7.4,3.8,13.0,0.4638000000000001,0.7926000000000001,0.3856,15.6
22021,0022100619,2022-01-12 00:00:00,1610612755,22,1308,0,98,33,18,3,3,17,0.466,0.643,0.4,-11,1,117.8,47.0,26.4,9.2,5.2,13.4,0.4842000000000001,0.7904,0.3788,15.4
22021,0022100619,2022-01-12 00:00:00,1610612766,3,195,1,109,42,29,9,3,12,0.517,0.875,0.294,11,0,115.4,45.0,29.2,10.4,4.6,13.8,0.47459999999999997,0.6524,0.36479999999999996,0.8
22021,0022100621,2022-01-12 00:00:00,1610612737,0,43,0,91,37,20,8,3,14,0.378,0.696,0.289,-24,1,114.2,44.8,24.4,6.2,2.4,10.6,0.4676,0.8118000000000001,0.3318,-5.0
22021,0022100626,2022-01-12 00:00:00,1610612758,25,1492,1,125,45,28,8,7,13,0.551,0.842,0.367,9,1,104.6,45.6,21.4,6.4,3.0,13.0,0.4384,0.7604,0.3782,-8.0
22021,0022100620,2022-01-12 00:00:00,1610612753,21,1246,0,106,49,31,6,6,9,0.414,0.813,0.314,-6,0,101.4,44.4,21.2,8.2,4.6,13.8,0.40519999999999995,0.8423999999999999,0.3272,-5.2
22021,0022100625,2022-01-12 00:00:00,1610612741,4,262,0,112,35,22,5,6,17,0.469,0.806,0.367,-26,1,116.8,46.8,24.8,9.2,3.6,13.6,0.4842000000000001,0.8084,0.4344,9.0
22021,0022100627,2022-01-13 00:00:00,1610612749,16,966,1,118,54,29,10,7,17,0.512,0.667,0.439,19,1,108.6,47.6,22.0,7.6,3.8,14.4,0.4316000000000001,0.7896000000000001,0.3314,-3.0
22021,0022100629,2022-01-13 00:00:00,1610612746,12,713,0,89,46,19,2,7,15,0.383,0.85,0.294,-24,0,98.8,41.4,21.0,8.2,4.8,13.8,0.4298,0.8324,0.30579999999999996,-7.0
22021,0022100628,2022-01-13 00:00:00,1610612763,14,857,1,116,56,22,10,7,14,0.457,0.686,0.25,8,1,118.8,51.6,28.2,8.8,9.2,12.6,0.47680000000000006,0.7226000000000001,0.3482,13.0
22021,0022100631,2022-01-13 00:00:00,1610612743,7,458,1,140,40,35,7,3,16,0.627,0.75,0.5,32,1,100.6,47.8,26.4,4.8,3.2,16.2,0.46180000000000004,0.7764,0.2762,-1.6
22021,0022100630,2022-01-13 00:00:00,1610612751,1,106,0,109,50,16,7,11,12,0.418,0.909,0.219,-21,1,121.0,45.0,27.0,9.8,5.4,14.0,0.5064,0.8664,0.33039999999999997,3.6
22021,0022100628,2022-01-13 00:00:00,1610612750,17,1000,0,108,46,23,4,8,18,0.427,0.786,0.313,-8,0,124.2,45.6,32.0,10.6,6.6,14.4,0.4960000000000001,0.7626000000000001,0.3726,14.2
22021,0022100629,2022-01-13 00:00:00,1610612740,18,1085,1,113,57,23,8,4,6,0.443,0.813,0.359,24,1,108.8,42.8,24.4,6.4,3.8,14.6,0.4468,0.7802,0.3296,-4.0
22021,0022100627,2022-01-13 00:00:00,1610612744,9,537,0,99,49,20,9,2,15,0.347,0.708,0.333,-19,0,99.4,46.2,26.0,11.4,5.4,15.0,0.43,0.8058,0.2716,-1.8
22021,0022100631,2022-01-13 00:00:00,1610612757,24,1399,0,108,34,28,11,5,15,0.453,0.607,0.325,-32,0,112.6,44.6,23.6,8.0,5.2,12.0,0.4476000000000001,0.749,0.4222,1.4
22021,0022100630,2022-01-13 00:00:00,1610612760,20,1161,1,130,38,32,8,7,11,0.516,0.889,0.444,21,0,98.8,44.0,23.8,9.2,4.6,12.6,0.41900000000000004,0.7966,0.29,-11.0
22021,0022100637,2022-01-14 00:00:00,1610612744,9,526,1,138,47,39,12,5,7,0.564,0.765,0.452,42,0,96.2,47.4,22.2,11.0,4.6,15.6,0.4016,0.7782,0.2646,-7.0
22021,0022100639,2022-01-14 00:00:00,1610612763,14,847,0,85,41,19,8,6,15,0.382,0.769,0.226,-27,1,120.0,53.8,28.4,9.6,9.0,13.6,0.4748,0.7052,0.3316,13.8
22021,0022100637,2022-01-14 00:00:00,1610612741,4,269,0,96,36,26,4,5,14,0.425,0.667,0.263,-42,1,115.2,45.0,25.8,9.4,4.0,14.0,0.48040000000000005,0.8016,0.40780000000000005,3.6
22021,0022100639,2022-01-14 00:00:00,1610612742,6,361,1,112,52,30,8,1,15,0.516,0.625,0.25,27,0,106.0,43.2,24.6,6.8,3.6,12.4,0.45640000000000003,0.7866000000000002,0.357,9.2
22021,0022100632,2022-01-14 00:00:00,1610612753,21,1221,1,116,43,32,9,4,20,0.517,0.733,0.333,7,0,100.4,45.2,24.0,7.0,5.2,12.4,0.40380000000000005,0.842,0.3234,-5.4
22021,0022100633,2022-01-14 00:00:00,1610612765,8,519,1,103,43,22,7,6,8,0.469,0.826,0.296,16,1,101.8,40.8,23.8,8.8,5.2,13.8,0.42000000000000004,0.7404,0.3096,-18.0
22021,0022100640,2022-01-14 00:00:00,1610612745,10,604,0,114,50,25,7,4,17,0.436,0.813,0.302,-12,0,112.4,44.0,20.8,6.8,5.0,16.4,0.46180000000000004,0.6866000000000001,0.341,-11.0
22021,0022100636,2022-01-14 00:00:00,1610612748,15,899,1,124,37,30,6,5,16,0.532,0.933,0.467,6,1,114.8,50.2,28.0,5.6,2.6,14.0,0.4556,0.89,0.3994,8.8
22021,0022100640,2022-01-14 00:00:00,1610612758,25,1489,1,126,53,33,8,7,14,0.5,0.708,0.351,12,1,106.8,45.6,20.8,7.6,3.8,12.0,0.44499999999999995,0.7731999999999999,0.36920000000000003,-4.6
22021,0022100638,2022-01-14 00:00:00,1610612739,5,315,1,114,46,24,7,3,9,0.484,0.583,0.4,5,0,104.4,46.4,25.6,6.0,4.6,14.6,0.475,0.7438,0.3366,3.2
22021,0022100632,2022-01-14 00:00:00,1610612766,3,223,0,109,44,28,9,5,17,0.412,0.81,0.286,-7,1,117.4,46.6,29.6,10.2,3.4,12.6,0.4862,0.7132,0.3722,9.8
22021,0022100635,2022-01-14 00:00:00,1610612738,2,137,0,99,44,20,4,4,20,0.474,0.778,0.355,-12,0,104.2,42.8,21.4,7.8,7.6,13.6,0.4608,0.8709999999999999,0.3746,8.2
22021,0022100638,2022-01-14 00:00:00,1610612759,26,1542,0,109,47,22,6,5,15,0.457,0.769,0.441,-5,1,107.6,43.4,24.2,8.2,6.2,12.8,0.433,0.7946,0.34740000000000004,-7.6
22021,0022100636,2022-01-14 00:00:00,1610612737,0,14,0,118,34,26,6,6,16,0.481,0.867,0.421,-6,0,108.2,43.4,23.8,6.2,2.2,13.0,0.4546,0.7699999999999999,0.3054,-10.4
22021,0022100634,2022-01-14 00:00:00,1610612756,23,1345,1,112,51,24,8,6,15,0.455,0.913,0.393,18,0,112.2,46.4,27.8,9.4,3.8,14.4,0.462,0.8430000000000002,0.4084,9.0
22021,0022100635,2022-01-14 00:00:00,1610612755,22,1307,1,111,40,26,12,4,10,0.447,0.84,0.341,12,1,115.4,45.0,25.6,7.8,5.0,15.2,0.4934,0.7889999999999999,0.3776,11.6
22021,0022100634,2022-01-14 00:00:00,1610612754,11,689,0,94,42,20,9,7,12,0.386,0.722,0.302,-18,1,107.6,38.0,25.4,6.2,5.2,14.2,0.4638,0.7672,0.3088,-5.6
22021,0022100633,2022-01-14 00:00:00,1610612761,27,1574,0,87,46,18,5,4,11,0.322,0.769,0.289,-16,0,113.6,47.4,22.6,10.2,5.0,13.0,0.4438,0.7508,0.3548,9.0
22021,0022100650,2022-01-15 00:00:00,1610612742,6,397,1,108,47,16,6,3,10,0.41,0.842,0.353,16,1,107.8,48.0,26.0,6.0,2.8,13.2,0.46980000000000005,0.7306000000000001,0.33140000000000003,11.8
22021,0022100645,2022-01-15 00:00:00,1610612748,15,920,0,98,43,24,10,4,10,0.384,0.767,0.257,-11,1,117.0,47.8,28.8,6.0,3.0,15.4,0.4744,0.8766,0.4382,10.4
22021,0022100646,2022-01-15 00:00:00,1610612739,5,309,1,107,37,28,6,4,9,0.46,0.72,0.257,5,0,106.0,45.8,24.8,7.0,4.0,13.8,0.4848,0.708,0.3578,5.0
22021,0022100642,2022-01-15 00:00:00,1610612757,24,1420,1,115,39,19,13,2,13,0.459,0.686,0.333,5,0,107.0,43.2,23.4,8.2,5.6,13.0,0.43260000000000004,0.6990000000000001,0.3994,-6.0
22021,0022100644,2022-01-15 00:00:00,1610612740,18,1045,0,105,35,27,9,3,12,0.46,0.667,0.29,-15,0,110.6,44.8,24.8,6.6,3.6,13.8,0.45499999999999996,0.8155999999999999,0.3492,3.0
22021,0022100646,2022-01-15 00:00:00,1610612760,20,1194,0,102,51,17,4,5,16,0.434,0.909,0.37,-5,1,107.6,43.4,26.2,8.6,5.2,12.6,0.43979999999999997,0.841,0.3122,-5.0
22021,0022100644,2022-01-15 00:00:00,1610612751,1,104,1,120,44,30,5,5,16,0.548,0.941,0.444,15,1,117.0,47.4,24.6,8.6,6.8,14.0,0.476,0.8688,0.3266,-2.2
22021,0022100648,2022-01-15 00:00:00,1610612746,12,721,0,94,54,24,8,4,15,0.38,0.75,0.316,-7,0,95.8,44.4,20.4,6.2,5.6,12.6,0.4064,0.826,0.2958,-8.2
22021,0022100647,2022-01-15 00:00:00,1610612741,4,234,0,112,32,31,3,3,6,0.506,0.8,0.414,-2,0,114.0,42.4,27.6,8.2,4.2,14.2,0.47940000000000005,0.7872000000000001,0.3894,-5.6
22021,0022100642,2022-01-15 00:00:00,1610612764,29,1735,0,110,43,20,4,3,20,0.433,0.87,0.324,-5,1,113.8,44.0,24.8,5.4,5.6,12.2,0.48480000000000006,0.8126000000000001,0.31660000000000005,0.2
22021,0022100641,2022-01-15 00:00:00,1610612761,27,1582,1,103,50,25,7,8,15,0.44,0.55,0.343,7,0,105.2,46.2,20.2,8.6,4.2,12.8,0.4144,0.7598,0.3308,0.8
22021,0022100643,2022-01-15 00:00:00,1610612737,0,47,0,108,31,23,5,5,9,0.5,0.706,0.364,-9,1,105.6,42.4,22.8,6.2,3.2,13.6,0.4418,0.7684,0.3214,-10.6
22021,0022100648,2022-01-15 00:00:00,1610612759,26,1549,1,101,54,19,6,5,15,0.41,0.815,0.297,7,1,109.6,43.2,24.6,8.2,6.2,12.2,0.429,0.7484,0.3586,-9.0
22021,0022100649,2022-01-15 00:00:00,1610612743,7,447,1,133,51,35,9,2,6,0.516,0.941,0.575,37,1,110.8,46.4,29.2,5.0,3.6,14.2,0.4946,0.7816000000000001,0.3282,7.6
22021,0022100641,2022-01-15 00:00:00,1610612749,16,983,0,96,41,19,8,8,13,0.338,0.914,0.308,-7,1,111.0,49.0,23.6,7.8,4.8,16.2,0.4492000000000001,0.7684,0.3714,2.6
22021,0022100649,2022-01-15 00:00:00,1610612747,13,761,0,96,41,21,4,3,11,0.439,0.737,0.333,-37,0,119.8,41.0,26.4,9.0,4.8,10.4,0.4726,0.7588000000000001,0.368,2.4
22021,0022100650,2022-01-15 00:00:00,1610612753,21,1224,0,92,37,16,7,3,17,0.481,0.688,0.269,-16,0,104.0,45.0,25.6,7.8,5.6,13.8,0.4224,0.8107999999999999,0.31599999999999995,-3.2
22021,0022100643,2022-01-15 00:00:00,1610612752,19,1102,1,117,44,24,2,0,11,0.506,0.769,0.419,9,0,101.2,47.2,20.0,6.8,3.6,11.8,0.4508000000000001,0.6662000000000001,0.38380000000000003,5.4
22021,0022100647,2022-01-15 00:00:00,1610612738,2,148,1,114,50,27,6,6,11,0.489,0.895,0.346,2,1,104.6,43.4,21.6,6.6,6.6,15.6,0.4668,0.8488,0.38139999999999996,6.2
22021,0022100645,2022-01-15 00:00:00,1610612755,22,1291,1,109,43,24,5,5,15,0.506,0.762,0.406,11,0,111.0,42.2,24.2,8.8,4.4,14.4,0.4786,0.7687999999999999,0.3608,10.0
22021,0022100653,2022-01-16 00:00:00,1610612743,7,462,0,102,39,32,5,2,9,0.442,0.875,0.256,-23,1,115.6,48.2,30.8,6.4,3.2,13.0,0.5024000000000001,0.7832,0.382,16.2
22021,0022100652,2022-01-16 00:00:00,1610612750,17,1024,1,119,47,30,8,9,16,0.495,0.65,0.372,20,1,121.4,46.8,29.8,9.6,7.4,14.6,0.476,0.7420000000000001,0.364,9.0
22021,0022100651,2022-01-16 00:00:00,1610612758,25,1489,0,112,37,26,16,2,12,0.451,0.75,0.316,-6,1,111.6,46.8,24.4,8.0,5.0,12.6,0.4606,0.7647999999999999,0.358,-1.0
22021,0022100651,2022-01-16 00:00:00,1610612745,10,604,1,118,47,22,6,3,23,0.539,0.833,0.4,6,0,112.4,44.4,22.8,6.2,5.4,15.6,0.4548,0.693,0.3322,-14.0
22021,0022100617,2022-01-16 00:00:00,1610612756,23,1342,1,135,51,30,4,7,15,0.586,0.733,0.407,27,0,108.0,46.0,25.4,8.0,4.2,14.0,0.45200000000000007,0.8256000000000002,0.404,5.8
22021,0022100652,2022-01-16 00:00:00,1610612744,9,538,0,99,47,20,6,3,15,0.39,0.759,0.31,-20,0,107.4,47.6,26.0,11.4,4.6,13.6,0.433,0.7936,0.31920000000000004,4.8
22021,0022100653,2022-01-16 00:00:00,1610612762,28,1631,1,125,51,26,8,5,9,0.524,0.759,0.385,23,0,108.6,39.0,19.8,6.4,3.4,13.2,0.46720000000000006,0.7822000000000001,0.37799999999999995,-10.0
22021,0022100617,2022-01-16 00:00:00,1610612765,8,515,0,108,32,25,6,2,11,0.463,0.676,0.36,-27,1,100.2,42.2,23.0,7.8,5.8,12.8,0.4204,0.7956000000000001,0.3022,-9.0
22021,0022100655,2022-01-17 00:00:00,1610612766,3,192,1,97,39,23,6,2,7,0.419,0.647,0.359,10,0,115.0,46.4,29.6,9.2,3.4,14.2,0.47240000000000004,0.7676000000000001,0.3558,9.0
22021,0022100654,2022-01-17 00:00:00,1610612740,18,1046,0,92,41,23,10,4,12,0.414,0.611,0.3,-12,0,109.6,42.2,24.6,7.0,3.6,13.8,0.4662,0.774,0.34659999999999996,2.6
22021,0022100660,2022-01-17 00:00:00,1610612737,0,44,1,121,46,25,7,8,13,0.442,0.938,0.417,7,1,105.6,39.0,23.4,5.6,3.2,13.4,0.45119999999999993,0.7630000000000001,0.34079999999999994,-13.6
22021,0022100661,2022-01-17 00:00:00,1610612757,24,1413,1,98,55,20,9,8,17,0.411,0.944,0.206,10,0,108.2,43.8,23.6,9.2,5.2,14.4,0.4398000000000001,0.6806000000000001,0.387,-3.8
22021,0022100664,2022-01-17 00:00:00,1610612759,26,1560,0,107,47,21,3,2,12,0.446,0.727,0.3,-14,1,109.8,46.2,24.0,8.2,6.0,12.8,0.42840000000000006,0.7614,0.358,-3.8
22021,0022100665,2022-01-17 00:00:00,1610612747,13,810,1,101,45,15,7,5,13,0.442,0.609,0.297,6,1,117.4,43.6,26.6,7.2,4.4,9.0,0.46440000000000003,0.7476,0.37120000000000003,-6.0
22021,0022100658,2022-01-17 00:00:00,1610612741,4,245,0,106,43,24,10,7,18,0.435,0.867,0.419,-13,0,110.4,40.6,27.0,6.6,4.2,12.4,0.47519999999999996,0.7662,0.38120000000000004,-7.6
22021,0022100659,2022-01-17 00:00:00,1610612754,11,649,0,133,41,30,8,4,12,0.515,0.87,0.394,-6,0,107.6,39.4,25.0,7.4,6.0,14.2,0.45680000000000004,0.7804,0.3218,-7.2
22021,0022100657,2022-01-17 00:00:00,1610612739,5,320,1,114,40,26,7,3,16,0.519,0.905,0.344,7,1,104.6,44.6,26.0,6.8,4.2,13.8,0.47919999999999996,0.721,0.322,3.4
22021,0022100656,2022-01-17 00:00:00,1610612755,22,1304,0,98,42,19,9,3,12,0.407,0.84,0.269,-19,0,109.6,42.4,23.8,8.2,4.6,14.0,0.47859999999999997,0.7712,0.3562,10.2
22021,0022100665,2022-01-17 00:00:00,1610612762,28,1637,0,95,44,21,6,6,16,0.373,0.875,0.261,-6,0,110.6,40.4,20.6,6.6,3.6,13.6,0.47859999999999997,0.7674000000000001,0.3867999999999999,-6.6
22021,0022100662,2022-01-17 00:00:00,1610612761,27,1581,0,99,45,24,9,5,12,0.411,0.706,0.361,-5,0,102.4,47.4,20.4,8.4,5.0,12.8,0.40800000000000003,0.7338,0.3106,1.0
22021,0022100655,2022-01-17 00:00:00,1610612752,19,1134,0,87,53,22,7,4,15,0.4,0.524,0.353,-10,1,103.8,45.8,21.4,6.0,3.6,12.0,0.4544,0.6772,0.4248,5.2
22021,0022100663,2022-01-17 00:00:00,1610612742,6,396,1,104,47,28,10,7,11,0.398,0.786,0.324,2,1,109.6,48.2,24.8,6.0,2.4,12.8,0.4760000000000001,0.7374,0.34199999999999997,11.6
22021,0022100659,2022-01-17 00:00:00,1610612746,12,736,1,139,37,32,7,7,13,0.549,0.861,0.5,6,1,96.8,45.4,21.2,6.8,5.0,13.0,0.4104000000000001,0.808,0.3162,-6.2
22021,0022100663,2022-01-17 00:00:00,1610612760,20,1166,0,102,42,20,10,2,13,0.434,0.792,0.314,-2,0,110.0,43.2,25.4,7.2,4.8,12.2,0.4532,0.8562000000000001,0.3348,-4.4
22021,0022100662,2022-01-17 00:00:00,1610612748,15,925,1,104,49,20,11,8,12,0.458,0.864,0.375,5,1,115.0,46.6,28.8,7.0,3.4,13.6,0.46900000000000003,0.851,0.4086,9.6
22021,0022100660,2022-01-17 00:00:00,1610612749,16,928,0,114,42,21,8,4,13,0.443,0.833,0.421,-7,0,108.0,48.2,23.0,7.4,4.8,15.2,0.4274,0.8128,0.3458,2.4
